n;rooms;price;totsp;livesp;kitsp;dist;metrdist;walk;brick;tel;bal;floor;new;floors;nfloor;floor1;floor2;nw;w;sw;sanuzel__1_razdel__0_sovm_;okrug;price_meter;ln_price_meter;ln_livesp;ln_totsp;ln_kitsp;ln_dist;ln_metrdist;ln_metrdist_walk;ln_livesp_sq;ln_totsp_sq;ln_kitsp_sq;ln_dist_sq;ln_metrdist_sq;ln_floors;ln_nfloor;ln_floors_sq;ln_nfloor_sq;non_livesp;ln_totsp2;ln_totsp3;ln_price_metr
694;1;13000000;56;45;8;8.7;7;0;0;1;0;1;0;16;14;0;0;0;1;0;;zao;232142.9;12.35511;3.806663;4.025352;2.079442;2.163323;1.94591;0;14.49068;16.20345;4.324077;4.679966;3.786566;2.772589;2.639057;7.687248;6.964624;3;16.20345623;55.16112538;12.35510841
695;1;14000000;54;28;15;8.7;7;0;0;1;0;0;0;16;16;0;1;0;1;0;;zao;259259.3;12.46558;3.332205;3.988984;2.70805;2.163323;1.94591;0;11.10359;15.91199;7.333536;4.679966;3.786566;2.772589;2.772589;7.687248;7.687248;11;15.91199372;36.99942234;12.465584
696;1;6200000;30;18;6;6.5;15;1;1;1;0;1;1;5;4;0;0;0;1;0;0;zao;206666.7;12.23886;2.890372;3.401197;1.791759;1.871802;2.70805;2.70805;8.354249;11.56814;3.210402;3.503644;7.333536;1.609438;1.386294;2.590291;1.921812;6;11.56814363;24.14688508;12.23886263
697;1;6500000;39;20;9;6.5;7;0;0;1;1;1;0;16;9;0;0;0;1;0;0;zao;166666.7;12.02375;2.995732;3.663562;2.197225;1.871802;1.94591;0;8.974412;13.42168;4.827796;3.503644;3.786566;2.772589;2.197225;7.687248;4.827796;10;13.42168393;26.88493523;12.02375129
698;1;7100000;38;20;8;6.5;5;0;0;0;1;1;0;16;3;0;0;0;1;0;0;zao;186842.1;12.13802;2.995732;3.637586;2.079442;1.871802;1.609438;0;8.974412;13.23203;4.324077;3.503644;2.590291;2.772589;1.098612;7.687248;1.206949;10;13.23203307;26.88493523;12.13801915
699;1;5600000;30;18;6;6.5;15;1;0;1;0;1;0;5;4;0;0;0;1;0;0;zao;186666.7;12.13708;2.890372;3.401197;1.791759;1.871802;2.70805;2.70805;8.354249;11.56814;3.210402;3.503644;7.333536;1.609438;1.386294;2.590291;1.921812;6;11.56814363;24.14688508;12.13707995
700;1;6300000;32;19;7;6.5;12;1;1;1;0;1;0;5;2;0;0;0;1;0;0;zao;196875;12.19032;2.944439;3.465736;1.94591;1.871802;2.484907;2.484907;8.669721;12.01133;3.786566;3.503644;6.174761;1.609438;0.6931472;2.590291;0.480453;6;12.01132535;25.52746416;12.19032429
701;1;7000000;35;20;10;6.5;10;1;0;1;0;1;0;12;2;0;0;0;1;0;0;zao;200000;12.20607;2.995732;3.555348;2.302585;1.871802;2.302585;2.302585;8.974412;12.6405;5.301898;3.503644;5.301898;2.484907;0.6931472;6.174761;0.480453;5;12.64049984;26.88493523;12.20607265
702;1;13000000;53;33;10;6.5;7;0;0;1;0;1;0;16;14;0;0;0;1;0;;zao;245283;12.41017;3.496508;3.970292;2.302585;1.871802;1.94591;0;12.22557;15.76322;5.301898;3.503644;3.786566;2.772589;2.639057;7.687248;6.964624;10;15.76321788;42.74678091;12.41016792
703;1;14000000;53;33;10;6.5;7;0;0;1;0;0;0;16;16;0;1;0;1;0;;zao;264150.9;12.48428;3.496508;3.970292;2.302585;1.871802;1.94591;0;12.22557;15.76322;5.301898;3.503644;3.786566;2.772589;2.772589;7.687248;7.687248;10;15.76321788;42.74678091;12.48427581
704;1;8850000;53;29;13;6.5;15;1;0;1;1;1;0;14;2;0;0;0;1;0;1;zao;166981.1;12.02564;3.367296;3.970292;2.564949;1.871802;2.70805;2.70805;11.33868;15.76322;6.578965;3.503644;7.333536;2.639057;0.6931472;6.964624;0.480453;11;15.76321788;38.18069394;12.02563591
705;1;6100000;36;20;10;6.5;10;0;0;1;1;1;0;12;8;0;0;0;1;0;0;zao;169444.4;12.04028;2.995732;3.583519;2.302585;1.871802;2.302585;0;8.974412;12.84161;5.301898;3.503644;5.301898;2.484907;2.079442;6.174761;4.324077;6;12.84160798;26.88493523;12.04028013
706;1;5150000;31;15;7;12;3;1;0;1;1;0;1;12;1;1;0;0;0;1;1;uzao;166129;12.02052;2.70805;3.433987;1.94591;2.484907;1.098612;1.098612;7.333536;11.79227;3.786566;6.174761;1.206949;2.484907;0;6.174761;0;9;11.79226812;19.85958335;12.02051987
707;1;6600000;33;22;5;12;3;1;0;1;0;0;1;5;1;1;0;0;0;1;0;uzao;200000;12.20607;3.091043;3.496508;1.609438;2.484907;1.098612;1.098612;9.554543;12.22557;2.590291;6.174761;1.206949;1.609438;0;2.590291;0;6;12.22556513;29.53349942;12.20607265
708;1;5200000;35;20;8;12;10;1;0;1;0;0;1;14;1;1;0;0;0;1;0;uzao;148571.4;11.90882;2.995732;3.555348;2.079442;2.484907;2.302585;2.302585;8.974412;12.6405;4.324077;6.174761;5.301898;2.639057;0;6.964624;0;7;12.64049984;26.88493523;11.90882093
709;1;6350000;36;20;10;12;10;1;0;1;1;1;1;12;10;0;0;0;0;1;0;uzao;176388.9;12.08045;2.995732;3.583519;2.302585;2.484907;2.302585;2.302585;8.974412;12.84161;5.301898;6.174761;5.301898;2.484907;2.302585;6.174761;5.301898;6;12.84160798;26.88493523;12.0804465
710;1;5300000;35;20;8;12;10;1;0;1;0;0;0;14;1;1;0;0;0;1;0;uzao;151428.6;11.92787;2.995732;3.555348;2.079442;2.484907;2.302585;2.302585;8.974412;12.6405;4.324077;6.174761;5.301898;2.639057;0;6.964624;0;7;12.64049984;26.88493523;11.92786951
711;1;6500000;35;21;6;12;10;1;0;1;1;1;0;9;2;0;0;0;0;1;1;uzao;185714.3;12.13196;3.044523;3.555348;1.791759;2.484907;2.302585;2.302585;9.269117;12.6405;3.210402;6.174761;5.301898;2.197225;0.6931472;4.827796;0.480453;8;12.64049984;28.2200343;12.13196475
712;1;6600000;33;22;5;12;3;1;0;1;0;0;0;5;1;1;0;0;0;1;0;uzao;200000;12.20607;3.091043;3.496508;1.609438;2.484907;1.098612;1.098612;9.554543;12.22557;2.590291;6.174761;1.206949;1.609438;0;2.590291;0;6;12.22556513;29.53349942;12.20607265
713;1;7300000;39;19;9;12;7;1;0;1;1;1;0;17;7;0;0;0;0;1;0;uzao;187179.5;12.13982;2.944439;3.663562;2.197225;2.484907;1.94591;1.94591;8.669721;13.42168;4.827796;6.174761;3.786566;2.833213;1.94591;8.027098;3.786566;11;13.42168393;25.52746416;12.13982333
714;1;7000000;36;25;9;11.5;10;1;1;1;1;1;1;14;12;0;0;1;0;0;1;szao;194444.4;12.1779;3.218876;3.583519;2.197225;2.442347;2.302585;2.302585;10.36116;12.84161;4.827796;5.965059;5.301898;2.639057;2.484907;6.964624;6.174761;2;12.84160798;33.35129251;12.17790154
715;1;8270000;37;15;11;11.5;10;0;0;1;0;1;1;24;2;0;0;1;0;0;;szao;223513.5;12.31723;2.70805;3.610918;2.397895;2.442347;2.302585;0;7.333536;13.03873;5.749902;5.965059;5.301898;3.178054;0.6931472;10.10003;0.480453;11;13.03872817;19.85958335;12.31722709
716;1;6800000;20;16;3;11.5;10;0;0;1;0;1;0;5;4;0;0;1;0;0;;szao;340000;12.7367;2.772589;2.995732;1.098612;2.442347;2.302585;0;7.687248;8.974412;1.206949;5.965059;5.301898;1.609438;1.386294;2.590291;1.921812;1;8.974411855;21.31357773;12.7367009
717;1;5535000;31;17;6;11.5;6;1;0;1;1;1;0;5;2;0;0;1;0;0;1;szao;178548.4;12.09262;2.833213;3.433987;1.791759;2.442347;1.791759;1.791759;8.027098;11.79227;3.210402;5.965059;3.210402;1.609438;0.6931472;2.590291;0.480453;8;11.79226812;22.74248075;12.09261499
718;1;8270000;37;15;11;11.5;10;0;0;1;0;1;0;24;2;0;0;1;0;0;;szao;223513.5;12.31723;2.70805;3.610918;2.397895;2.442347;2.302585;0;7.333536;13.03873;5.749902;5.965059;5.301898;3.178054;0.6931472;10.10003;0.480453;11;13.03872817;19.85958335;12.31722709
719;1;6600000;37;19;6;11.5;5;1;0;0;1;1;0;17;11;0;0;1;0;0;;szao;178378.4;12.09166;2.944439;3.610918;1.791759;2.442347;1.609438;1.609438;8.669721;13.03873;3.210402;5.965059;2.590291;2.833213;2.397895;8.027098;5.749902;12;13.03872817;25.52746416;12.09166242
720;1;5100000;30;17;5;11.5;15;1;1;1;0;0;0;5;1;1;0;1;0;0;;szao;170000;12.04355;2.833213;3.401197;1.609438;2.442347;2.70805;2.70805;8.027098;11.56814;2.590291;5.965059;7.333536;1.609438;0;2.590291;0;8;11.56814363;22.74248075;12.04355372
721;1;3300000;19;16;3;13;15;0;1;1;0;1;1;5;2;0;0;0;0;1;0;uzao;173684.2;12.06499;2.772589;2.944439;1.098612;2.564949;2.70805;0;7.687248;8.669721;1.206949;6.578965;7.333536;1.609438;0.6931472;2.590291;0.480453;0;8.669720902;21.31357773;12.06499399
722;1;6700000;33;26;7;13;10;1;0;1;1;1;1;9;7;0;0;0;0;1;0;uzao;203030.3;12.22111;3.258096;3.496508;1.94591;2.564949;2.302585;2.302585;10.61519;12.22557;3.786566;6.578965;5.301898;2.197225;1.94591;4.827796;3.786566;0;12.22556513;34.58532373;12.22111051
723;1;6600000;33;19;6;13;4;1;0;1;0;0;1;9;1;1;0;0;0;1;0;uzao;200000;12.20607;2.944439;3.496508;1.791759;2.564949;1.386294;1.386294;8.669721;12.22557;3.210402;6.578965;1.921812;2.197225;0;4.827796;0;8;12.22556513;25.52746416;12.20607265
724;1;6450000;38;19;9;13;15;0;0;1;1;1;1;14;8;0;0;0;0;1;;uzao;169736.8;12.042;2.944439;3.637586;2.197225;2.564949;2.70805;0;8.669721;13.23203;4.827796;6.578965;7.333536;2.639057;2.079442;6.964624;4.324077;10;13.23203307;25.52746416;12.04200428
725;1;5500000;38;21;8;13;5;0;0;1;1;1;1;14;13;0;0;0;0;1;1;uzao;144736.8;11.88267;3.044523;3.637586;2.079442;2.564949;1.609438;0;9.269117;13.23203;4.324077;6.578965;2.590291;2.639057;2.564949;6.964624;6.578965;9;13.23203307;28.2200343;11.8826722
726;1;6300000;39;21;9;13;5;0;0;1;1;1;1;14;4;0;0;0;0;1;1;uzao;161538.5;11.9925;3.044523;3.663562;2.197225;2.564949;1.609438;0;9.269117;13.42168;4.827796;6.578965;2.590291;2.639057;1.386294;6.964624;1.921812;9;13.42168393;28.2200343;11.99249878
727;1;6200000;39;19;8;13;15;0;0;1;1;1;1;17;15;0;0;0;0;1;1;uzao;158974.4;11.9765;2.944439;3.663562;2.079442;2.564949;2.70805;0;8.669721;13.42168;4.324077;6.578965;7.333536;2.833213;2.70805;8.027098;7.333536;12;13.42168393;25.52746416;11.97649846
728;1;6000000;39;20;10;13;10;0;0;1;1;0;1;17;17;0;1;0;0;1;0;uzao;153846.2;11.94371;2.995732;3.663562;2.302585;2.564949;2.302585;0;8.974412;13.42168;5.301898;6.578965;5.301898;2.833213;2.833213;8.027098;8.027098;9;13.42168393;26.88493523;11.94370868
729;1;4500000;39;19;10;13;15;0;0;1;1;1;1;17;4;0;0;0;0;1;0;uzao;115384.6;11.65603;2.944439;3.663562;2.302585;2.564949;2.70805;0;8.669721;13.42168;5.301898;6.578965;7.333536;2.833213;1.386294;8.027098;1.921812;10;13.42168393;25.52746416;11.65602618
730;1;7500000;40;19;9;13;10;0;0;1;1;1;1;17;16;0;0;0;0;1;0;uzao;187500;12.14153;2.944439;3.688879;2.197225;2.564949;2.302585;0;8.669721;13.60783;4.827796;6.578965;5.301898;2.833213;2.772589;8.027098;7.687248;12;13.60783163;25.52746416;12.14153412
731;1;3800000;40;20;10;13;30;0;0;1;1;1;1;14;9;0;0;0;0;1;0;uzao;95000;11.46163;2.995732;3.688879;2.302585;2.564949;3.401197;0;8.974412;13.60783;5.301898;6.578965;11.56814;2.639057;2.197225;6.964624;4.827796;10;13.60783163;26.88493523;11.46163217
732;1;14800000;63;51;11;13;10;1;0;1;0;1;1;22;16;0;0;0;0;1;0;uzao;234920.6;12.367;3.931826;4.143135;2.397895;2.564949;2.302585;2.302585;15.45925;17.16556;5.749902;6.578965;5.301898;3.091043;2.772589;9.554543;7.687248;1;17.16556536;60.78308645;12.36700286
733;1;3800000;40;20;10;13;30;0;0;1;1;1;0;14;9;0;0;0;0;1;0;uzao;95000;11.46163;2.995732;3.688879;2.302585;2.564949;3.401197;0;8.974412;13.60783;5.301898;6.578965;11.56814;2.639057;2.197225;6.964624;4.827796;10;13.60783163;26.88493523;11.46163217
734;1;6500000;39;19;9;13;7;0;0;1;1;1;0;17;4;0;0;0;0;1;;uzao;166666.7;12.02375;2.944439;3.663562;2.197225;2.564949;1.94591;0;8.669721;13.42168;4.827796;6.578965;3.786566;2.833213;1.386294;8.027098;1.921812;11;13.42168393;25.52746416;12.02375129
735;1;11673600;41;25;10;13;10;1;1;1;0;1;0;33;9;0;0;0;0;1;0;uzao;284721.9;12.55927;3.218876;3.713572;2.302585;2.564949;2.302585;2.302585;10.36116;13.79062;5.301898;6.578965;5.301898;3.496508;2.197225;12.22557;4.827796;6;13.79061749;33.35129251;12.55926819
736;1;6700000;33;26;7;13;10;1;0;1;1;1;0;9;7;0;0;0;0;1;0;uzao;203030.3;12.22111;3.258096;3.496508;1.94591;2.564949;2.302585;2.302585;10.61519;12.22557;3.786566;6.578965;5.301898;2.197225;1.94591;4.827796;3.786566;0;12.22556513;34.58532373;12.22111051
737;1;6600000;33;19;6;13;4;1;0;0;0;0;0;9;1;1;0;0;0;1;0;uzao;200000;12.20607;2.944439;3.496508;1.791759;2.564949;1.386294;1.386294;8.669721;12.22557;3.210402;6.578965;1.921812;2.197225;0;4.827796;0;8;12.22556513;25.52746416;12.20607265
738;1;5000000;40;20;9;13;10;0;0;1;1;1;0;17;8;0;0;0;0;1;0;uzao;125000;11.73607;2.995732;3.688879;2.197225;2.564949;2.302585;0;8.974412;13.60783;4.827796;6.578965;5.301898;2.833213;2.079442;8.027098;4.324077;11;13.60783163;26.88493523;11.73606902
739;1;4600000;44;20;12;13;10;0;1;1;1;1;0;15;14;0;0;0;0;1;0;uzao;104545.5;11.55738;2.995732;3.78419;2.484907;2.564949;2.302585;0;8.974412;14.32009;6.174761;6.578965;5.301898;2.70805;2.639057;7.333536;6.964624;12;14.32009119;26.88493523;11.55737766
740;1;4200000;49;25;11;13;10;0;1;1;0;1;0;3;2;0;0;0;0;1;1;uzao;85714.29;11.35878;3.218876;3.89182;2.397895;2.564949;2.302585;0;10.36116;15.14626;5.749902;6.578965;5.301898;1.098612;0.6931472;1.206949;0.480453;13;15.14626523;33.35129251;11.35877484
741;1;3590000;19;16;3;13;15;0;1;1;0;1;0;5;2;0;0;0;0;1;0;uzao;188947.4;12.14922;2.772589;2.944439;1.098612;2.564949;2.70805;0;7.687248;8.669721;1.206949;6.578965;7.333536;1.609438;0.6931472;2.590291;0.480453;0;8.669720902;21.31357773;12.14922395
742;1;7450000;37;19;8;13;10;1;0;1;0;0;0;12;1;1;0;0;0;1;0;uzao;201351.3;12.21281;2.944439;3.610918;2.079442;2.564949;2.302585;2.302585;8.669721;13.03873;4.324077;6.578965;5.301898;2.484907;0;6.174761;0;10;13.03872817;25.52746416;12.21280642
743;1;5200000;17;13;2;13;10;0;0;1;0;1;0;17;15;0;0;0;0;1;;uzao;305882.3;12.63096;2.564949;2.833213;0.6931472;2.564949;2.302585;0;6.578965;8.027098;0.480453;6.578965;5.301898;2.833213;2.70805;8.027098;7.333536;2;8.027097853;16.87471258;12.63095567
744;1;5700000;38;21;8;13;20;0;0;1;1;1;0;14;13;0;0;0;0;1;1;uzao;150000;11.91839;3.044523;3.637586;2.079442;2.564949;2.995732;0;9.269117;13.23203;4.324077;6.578965;8.974412;2.639057;2.564949;6.964624;6.578965;9;13.23203307;28.2200343;11.91839057
745;1;8590000;38;20;8;13;10;0;0;1;1;1;0;17;11;0;0;0;0;1;0;uzao;226052.6;12.32852;2.995732;3.637586;2.079442;2.564949;2.302585;0;8.974412;13.23203;4.324077;6.578965;5.301898;2.833213;2.397895;8.027098;5.749902;10;13.23203307;26.88493523;12.32852299
746;1;10200000;19;16;3;13;7;0;0;1;0;1;0;25;10;0;0;0;0;1;;uzao;536842.1;13.19346;2.772589;2.944439;1.098612;2.564949;1.94591;0;7.687248;8.669721;1.206949;6.578965;3.786566;3.218876;2.302585;10.36116;5.301898;0;8.669720902;21.31357773;13.19345929
747;1;6580000;33;19;7;13;7;1;0;1;0;1;0;9;7;0;0;0;0;1;0;uzao;199393.9;12.20304;2.944439;3.496508;1.94591;2.564949;1.94591;1.94591;8.669721;12.22557;3.786566;6.578965;3.786566;2.197225;1.94591;4.827796;3.786566;7;12.22556513;25.52746416;12.20303754
748;1;7800000;36;14;9;13;12;1;0;1;0;1;0;16;5;0;0;0;0;1;1;uzao;216666.7;12.28612;2.639057;3.583519;2.197225;2.564949;2.484907;2.484907;6.964624;12.84161;4.827796;6.578965;6.174761;2.772589;1.609438;7.687248;2.590291;13;12.84160798;18.38004093;12.28611551
749;1;5980000;48;18;13;13;15;0;0;1;1;1;0;25;8;0;0;0;0;1;0;uzao;124583.3;11.73273;2.890372;3.871201;2.564949;2.564949;2.70805;0;8.354249;14.9862;6.578965;6.578965;7.333536;3.218876;2.079442;10.36116;4.324077;17;14.98619727;24.14688508;11.73272985
750;1;4500000;39;19;10;13;15;0;0;1;1;1;0;17;4;0;0;0;0;1;0;uzao;115384.6;11.65603;2.944439;3.663562;2.302585;2.564949;2.70805;0;8.669721;13.42168;5.301898;6.578965;7.333536;2.833213;1.386294;8.027098;1.921812;10;13.42168393;25.52746416;11.65602618
751;1;8250000;38;20;8;13;10;1;0;1;0;0;0;16;1;1;0;0;0;1;0;uzao;217105.3;12.28814;2.995732;3.637586;2.079442;2.564949;2.302585;2.302585;8.974412;13.23203;4.324077;6.578965;5.301898;2.772589;0;7.687248;0;10;13.23203307;26.88493523;12.28813777
752;1;6100000;44;21;11;13;15;0;0;0;1;1;0;25;23;0;0;0;0;1;;uzao;138636.4;11.83961;3.044523;3.78419;2.397895;2.564949;2.70805;0;9.269117;14.32009;5.749902;6.578965;7.333536;3.218876;3.135494;10.36116;9.831324;12;14.32009119;28.2200343;11.83960996
753;1;5950000;44;23;12;13;15;0;0;0;1;1;0;25;15;0;0;0;0;1;1;uzao;135227.3;11.81471;3.135494;3.78419;2.484907;2.564949;2.70805;0;9.831324;14.32009;6.174761;6.578965;7.333536;3.218876;2.70805;10.36116;7.333536;9;14.32009119;30.82605947;11.81471235
754;1;5800000;40;20;10;13;5;1;0;1;1;1;0;22;10;0;0;0;0;1;1;uzao;145000;11.88449;2.995732;3.688879;2.302585;2.564949;1.609438;1.609438;8.974412;13.60783;5.301898;6.578965;2.590291;3.091043;2.302585;9.554543;5.301898;10;13.60783163;26.88493523;11.88448902
755;1;5300000;36;14;9;13;20;0;0;0;0;1;0;17;2;0;0;0;0;1;1;uzao;147222.2;11.8997;2.639057;3.583519;2.197225;2.564949;2.995732;0;6.964624;12.84161;4.827796;6.578965;8.974412;2.833213;0.6931472;8.027098;0.480453;13;12.84160798;18.38004093;11.89969829
756;1;8000000;52;22;11;13;15;0;0;0;1;1;0;14;5;0;0;0;0;1;1;uzao;153846.2;11.94371;3.091043;3.951244;2.397895;2.564949;2.70805;0;9.554543;15.61233;5.749902;6.578965;7.333536;2.639057;1.609438;6.964624;2.590291;19;15.61232692;29.53349942;11.94370868
757;1;8500000;39;21;10;13;5;0;0;1;1;1;0;17;13;0;0;0;0;1;1;uzao;217948.7;12.29202;3.044523;3.663562;2.302585;2.564949;1.609438;0;9.269117;13.42168;5.301898;6.578965;2.590291;2.833213;2.564949;8.027098;6.578965;8;13.42168393;28.2200343;12.29201499
758;1;5750000;42;20;8;13;20;0;0;1;0;1;0;14;12;0;0;0;0;1;1;uzao;136904.8;11.82704;2.995732;3.73767;2.079442;2.564949;2.995732;0;8.974412;13.97017;4.324077;6.578965;8.974412;2.639057;2.484907;6.964624;6.174761;14;13.97017418;26.88493523;11.82704107
759;1;5500000;40;21;8;13;15;0;0;1;1;1;0;14;11;0;0;0;0;1;1;uzao;137500;11.83138;3.044523;3.688879;2.079442;2.564949;2.70805;0;9.269117;13.60783;4.324077;6.578965;7.333536;2.639057;2.397895;6.964624;5.749902;11;13.60783163;28.2200343;11.8313792
760;1;5400000;39;18;9;13;15;0;0;1;1;1;0;14;7;0;0;0;0;1;1;uzao;138461.5;11.83835;2.890372;3.663562;2.197225;2.564949;2.70805;0;8.354249;13.42168;4.827796;6.578965;7.333536;2.639057;1.94591;6.964624;3.786566;12;13.42168393;24.14688508;11.83834759
761;1;5400000;31;18;6;13;8;0;0;1;1;0;0;5;5;0;1;0;0;1;1;uzao;174193.5;12.06792;2.890372;3.433987;1.791759;2.564949;2.079442;0;8.354249;11.79227;3.210402;6.578965;4.324077;1.609438;1.609438;2.590291;2.590291;7;11.79226812;24.14688508;12.06792203
762;1;5100000;39;20;7;13;25;0;0;1;1;1;0;12;11;0;0;0;0;1;1;uzao;130769.2;11.78119;2.995732;3.663562;1.94591;2.564949;3.218876;0;8.974412;13.42168;3.786566;6.578965;10.36116;2.484907;2.397895;6.174761;5.749902;12;13.42168393;26.88493523;11.78118922
763;1;5600000;40;20;10;13;15;0;1;1;1;1;0;17;15;0;0;0;0;1;0;uzao;140000;11.8494;2.995732;3.688879;2.302585;2.564949;2.70805;0;8.974412;13.60783;5.301898;6.578965;7.333536;2.833213;2.70805;8.027098;7.333536;10;13.60783163;26.88493523;11.8493977
764;1;5400000;39;21;9;13;10;0;0;1;0;0;0;14;1;1;0;0;0;1;1;uzao;138461.5;11.83835;3.044523;3.663562;2.197225;2.564949;2.302585;0;9.269117;13.42168;4.827796;6.578965;5.301898;2.639057;0;6.964624;0;9;13.42168393;28.2200343;11.83834759
765;1;13500000;54;28;15;13;10;0;0;1;0;1;0;19;10;0;0;0;0;1;;uzao;250000;12.42922;3.332205;3.988984;2.70805;2.564949;2.302585;0;11.10359;15.91199;7.333536;6.578965;5.301898;2.944439;2.302585;8.669721;5.301898;11;15.91199372;36.99942234;12.4292162
766;1;3950000;43;28;10;13;7;0;0;1;1;1;0;17;3;0;0;0;0;1;1;uzao;91860.47;11.42803;3.332205;3.7612;2.302585;2.564949;1.94591;0;11.10359;14.14663;5.301898;6.578965;3.786566;2.833213;1.098612;8.027098;1.206949;5;14.14662631;36.99942234;11.42802607
767;1;4380000;44;20;11;13;10;0;1;1;1;1;0;15;5;0;0;0;0;1;1;uzao;99545.45;11.50837;2.995732;3.78419;2.397895;2.564949;2.302585;0;8.974412;14.32009;5.749902;6.578965;5.301898;2.70805;1.609438;7.333536;2.590291;13;14.32009119;26.88493523;11.5083696
768;1;5500000;39;18;8;13;20;0;0;1;1;1;0;17;11;0;0;0;0;1;0;uzao;141025.6;11.8567;2.890372;3.663562;2.079442;2.564949;2.995732;0;8.354249;13.42168;4.324077;6.578965;8.974412;2.833213;2.397895;8.027098;5.749902;13;13.42168393;24.14688508;11.85669671
769;1;5400000;32;17;7;14.5;10;1;0;1;1;0;1;9;1;1;0;0;0;1;0;uzao;168750;12.03617;2.833213;3.465736;1.94591;2.674149;2.302585;2.302585;8.027098;12.01133;3.786566;7.151071;5.301898;2.197225;0;4.827796;0;8;12.01132535;22.74248075;12.03617361
770;1;5850000;33;20;7;14.5;5;1;0;1;0;1;1;9;3;0;0;0;0;1;0;uzao;177272.7;12.08544;2.995732;3.496508;1.94591;2.674149;1.609438;1.609438;8.974412;12.22557;3.786566;7.151071;2.590291;2.197225;1.098612;4.827796;1.206949;6;12.22556513;26.88493523;12.0854445
771;1;5850000;33;20;7;14.5;5;1;0;1;0;1;0;9;3;0;0;0;0;1;0;uzao;177272.7;12.08544;2.995732;3.496508;1.94591;2.674149;1.609438;1.609438;8.974412;12.22557;3.786566;7.151071;2.590291;2.197225;1.098612;4.827796;1.206949;6;12.22556513;26.88493523;12.0854445
772;1;6700000;35;18;8;14.5;6;1;0;0;1;1;0;24;14;0;0;0;0;1;0;uzao;191428.6;12.16227;2.890372;3.555348;2.079442;2.674149;1.791759;1.791759;8.354249;12.6405;4.324077;7.151071;3.210402;3.178054;2.639057;10.10003;6.964624;9;12.64049984;24.14688508;12.16227017
773;1;5850000;33;18;7;14.5;1;1;0;1;0;1;0;9;3;0;0;0;0;1;0;uzao;177272.7;12.08544;2.890372;3.496508;1.94591;2.674149;0;0;8.354249;12.22557;3.786566;7.151071;0;2.197225;1.098612;4.827796;1.206949;8;12.22556513;24.14688508;12.0854445
774;1;5650000;35;21;6;14.5;12;1;0;1;1;1;0;9;6;0;0;0;0;1;0;uzao;161428.6;11.99182;3.044523;3.555348;1.791759;2.674149;2.484907;2.484907;9.269117;12.6405;3.210402;7.151071;6.174761;2.197225;1.791759;4.827796;3.210402;8;12.64049984;28.2200343;11.99181822
775;1;6150000;37;19;8;14.5;4;1;0;1;1;1;0;17;2;0;0;0;0;1;0;uzao;166216.2;12.02104;2.944439;3.610918;2.079442;2.674149;1.386294;1.386294;8.669721;13.03873;4.324077;7.151071;1.921812;2.833213;0.6931472;8.027098;0.480453;10;13.03872817;25.52746416;12.02104463
776;1;5250000;31;13;6;17;10;1;0;1;0;1;1;9;4;0;0;0;0;1;0;uzao;169354.8;12.03975;2.564949;3.433987;1.791759;2.833213;2.302585;2.302585;6.578965;11.79227;3.210402;8.027098;5.301898;2.197225;1.386294;4.827796;1.921812;12;11.79226812;16.87471258;12.0397512
777;1;5800000;36;20;6;17;10;1;0;1;0;1;1;9;5;0;0;0;0;1;;uzao;161111.1;11.98985;2.995732;3.583519;1.791759;2.833213;2.302585;2.302585;8.974412;12.84161;3.210402;8.027098;5.301898;2.197225;1.609438;4.827796;2.590291;10;12.84160798;26.88493523;11.98984947
778;1;14000000;50;22;13;17;15;1;0;1;1;1;1;25;10;0;0;0;0;1;1;uzao;280000;12.54255;3.091043;3.912023;2.564949;2.833213;2.70805;2.70805;9.554543;15.30392;6.578965;8.027098;7.333536;3.218876;2.302585;10.36116;5.301898;15;15.30392399;29.53349942;12.54254488
779;1;6200000;20;16;3;17;7;0;0;1;0;1;0;17;2;0;0;0;0;1;;uzao;310000;12.64433;2.772589;2.995732;1.098612;2.833213;1.94591;0;7.687248;8.974412;1.206949;8.027098;3.786566;2.833213;0.6931472;8.027098;0.480453;1;8.974411855;21.31357773;12.64432758
780;1;7150000;39;20;10;17;10;1;0;1;1;1;0;22;12;0;0;0;0;1;1;uzao;183333.3;12.11906;2.995732;3.663562;2.302585;2.833213;2.302585;2.302585;8.974412;13.42168;5.301898;8.027098;5.301898;3.091043;2.484907;9.554543;6.174761;9;13.42168393;26.88493523;12.11906109
781;1;5150000;31;13;6;17;10;1;0;1;0;1;0;9;4;0;0;0;0;1;0;uzao;166129;12.02052;2.564949;3.433987;1.791759;2.833213;2.302585;2.302585;6.578965;11.79227;3.210402;8.027098;5.301898;2.197225;1.386294;4.827796;1.921812;12;11.79226812;16.87471258;12.02051987
782;1;5800000;36;20;6;17;10;1;0;1;0;1;0;9;5;0;0;0;0;1;;uzao;161111.1;11.98985;2.995732;3.583519;1.791759;2.833213;2.302585;2.302585;8.974412;12.84161;3.210402;8.027098;5.301898;2.197225;1.609438;4.827796;2.590291;10;12.84160798;26.88493523;11.98984947
783;1;6000000;33;20;6;17;4;1;0;1;0;1;0;12;3;0;0;0;0;1;1;uzao;181818.2;12.11076;2.995732;3.496508;1.791759;2.833213;1.386294;1.386294;8.974412;12.22557;3.210402;8.027098;1.921812;2.484907;1.098612;6.174761;1.206949;7;12.22556513;26.88493523;12.11076257
